"ICD-10-CM CODE","CCS CATEGORY","CCS CATEGORY DESCRIPTION"
"S6790XA","234","Crushing injury or internal injury"
"S6790XD","234","Crushing injury or internal injury"
"S6790XS","234","Crushing injury or internal injury"
"S6791XA","234","Crushing injury or internal injury"
"S6791XD","234","Crushing injury or internal injury"
"S6791XS","234","Crushing injury or internal injury"
"S6792XA","234","Crushing injury or internal injury"
"S6792XD","234","Crushing injury or internal injury"
"S6792XS","234","Crushing injury or internal injury"
"S75001A","234","Crushing injury or internal injury"
"S75001D","234","Crushing injury or internal injury"
"S75001S","234","Crushing injury or internal injury"
"S75002A","234","Crushing injury or internal injury"
"S75002D","234","Crushing injury or internal injury"
"S75002S","234","Crushing injury or internal injury"
"S75009A","234","Crushing injury or internal injury"
"S75009D","234","Crushing injury or internal injury"
"S75009S","234","Crushing injury or internal injury"
"S75011A","234","Crushing injury or internal injury"
"S75011D","234","Crushing injury or internal injury"
"S75011S","234","Crushing injury or internal injury"
"S75012A","234","Crushing injury or internal injury"
"S75012D","234","Crushing injury or internal injury"
"S75012S","234","Crushing injury or internal injury"
"S75019A","234","Crushing injury or internal injury"
"S75019D","234","Crushing injury or internal injury"
"S75019S","234","Crushing injury or internal injury"
"S75021A","234","Crushing injury or internal injury"
"S75021D","234","Crushing injury or internal injury"
"S75021S","234","Crushing injury or internal injury"
"S75022A","234","Crushing injury or internal injury"
"S75022D","234","Crushing injury or internal injury"
"S75022S","234","Crushing injury or internal injury"
"S75029A","234","Crushing injury or internal injury"
"S75029D","234","Crushing injury or internal injury"
"S75029S","234","Crushing injury or internal injury"
"S75091A","234","Crushing injury or internal injury"
"S75091D","234","Crushing injury or internal injury"
"S75091S","234","Crushing injury or internal injury"
"S75092A","234","Crushing injury or internal injury"
"S75092D","234","Crushing injury or internal injury"
"S75092S","234","Crushing injury or internal injury"
"S75099A","234","Crushing injury or internal injury"
"S75099D","234","Crushing injury or internal injury"
"S75099S","234","Crushing injury or internal injury"
"S75101A","234","Crushing injury or internal injury"
"S75101D","234","Crushing injury or internal injury"
"S75101S","234","Crushing injury or internal injury"
"S75102A","234","Crushing injury or internal injury"
"S75102D","234","Crushing injury or internal injury"
"S75102S","234","Crushing injury or internal injury"
"S75109A","234","Crushing injury or internal injury"
"S75109D","234","Crushing injury or internal injury"
"S75109S","234","Crushing injury or internal injury"
"S75111A","234","Crushing injury or internal injury"
"S75111D","234","Crushing injury or internal injury"
"S75111S","234","Crushing injury or internal injury"
"S75112A","234","Crushing injury or internal injury"
"S75112D","234","Crushing injury or internal injury"
"S75112S","234","Crushing injury or internal injury"
"S75119A","234","Crushing injury or internal injury"
"S75119D","234","Crushing injury or internal injury"
"S75119S","234","Crushing injury or internal injury"
"S75121A","234","Crushing injury or internal injury"
"S75121D","234","Crushing injury or internal injury"
"S75121S","234","Crushing injury or internal injury"
"S75122A","234","Crushing injury or internal injury"
"S75122D","234","Crushing injury or internal injury"
"S75122S","234","Crushing injury or internal injury"
"S75129A","234","Crushing injury or internal injury"
"S75129D","234","Crushing injury or internal injury"
"S75129S","234","Crushing injury or internal injury"
"S75191A","234","Crushing injury or internal injury"
"S75191D","234","Crushing injury or internal injury"
"S75191S","234","Crushing injury or internal injury"
"S75192A","234","Crushing injury or internal injury"
"S75192D","234","Crushing injury or internal injury"
"S75192S","234","Crushing injury or internal injury"
"S75199A","234","Crushing injury or internal injury"
"S75199D","234","Crushing injury or internal injury"
"S75199S","234","Crushing injury or internal injury"
"S75201A","234","Crushing injury or internal injury"
"S75201D","234","Crushing injury or internal injury"
"S75201S","234","Crushing injury or internal injury"
"S75202A","234","Crushing injury or internal injury"
"S75202D","234","Crushing injury or internal injury"
"S75202S","234","Crushing injury or internal injury"
"S75209A","234","Crushing injury or internal injury"
"S75209D","234","Crushing injury or internal injury"
"S75209S","234","Crushing injury or internal injury"
"S75211A","234","Crushing injury or internal injury"
"S75211D","234","Crushing injury or internal injury"
"S75211S","234","Crushing injury or internal injury"
"S75212A","234","Crushing injury or internal injury"
"S75212D","234","Crushing injury or internal injury"
"S75212S","234","Crushing injury or internal injury"
"S75219A","234","Crushing injury or internal injury"
"S75219D","234","Crushing injury or internal injury"
"S75219S","234","Crushing injury or internal injury"
"S75221A","234","Crushing injury or internal injury"
"S75221D","234","Crushing injury or internal injury"
"S75221S","234","Crushing injury or internal injury"
"S75222A","234","Crushing injury or internal injury"
"S75222D","234","Crushing injury or internal injury"
"S75222S","234","Crushing injury or internal injury"
"S75229A","234","Crushing injury or internal injury"
"S75229D","234","Crushing injury or internal injury"
"S75229S","234","Crushing injury or internal injury"
"S75291A","234","Crushing injury or internal injury"
"S75291D","234","Crushing injury or internal injury"
"S75291S","234","Crushing injury or internal injury"
"S75292A","234","Crushing injury or internal injury"
"S75292D","234","Crushing injury or internal injury"
"S75292S","234","Crushing injury or internal injury"
"S75299A","234","Crushing injury or internal injury"
"S75299D","234","Crushing injury or internal injury"
"S75299S","234","Crushing injury or internal injury"
"S75801A","234","Crushing injury or internal injury"
"S75801D","234","Crushing injury or internal injury"
"S75801S","234","Crushing injury or internal injury"
"S75802A","234","Crushing injury or internal injury"
"S75802D","234","Crushing injury or internal injury"
"S75802S","234","Crushing injury or internal injury"
"S75809A","234","Crushing injury or internal injury"
"S75809D","234","Crushing injury or internal injury"
"S75809S","234","Crushing injury or internal injury"
"S75811A","234","Crushing injury or internal injury"
"S75811D","234","Crushing injury or internal injury"
"S75811S","234","Crushing injury or internal injury"
"S75812A","234","Crushing injury or internal injury"
"S75812D","234","Crushing injury or internal injury"
"S75812S","234","Crushing injury or internal injury"
"S75819A","234","Crushing injury or internal injury"
"S75819D","234","Crushing injury or internal injury"
"S75819S","234","Crushing injury or internal injury"
"S75891A","234","Crushing injury or internal injury"
"S75891D","234","Crushing injury or internal injury"
"S75891S","234","Crushing injury or internal injury"
"S75892A","234","Crushing injury or internal injury"
"S75892D","234","Crushing injury or internal injury"
"S75892S","234","Crushing injury or internal injury"
"S75899A","234","Crushing injury or internal injury"
"S75899D","234","Crushing injury or internal injury"
"S75899S","234","Crushing injury or internal injury"
"S75901A","234","Crushing injury or internal injury"
"S75901D","234","Crushing injury or internal injury"
"S75901S","234","Crushing injury or internal injury"
"S75902A","234","Crushing injury or internal injury"
"S75902D","234","Crushing injury or internal injury"
"S75902S","234","Crushing injury or internal injury"
"S75909A","234","Crushing injury or internal injury"
"S75909D","234","Crushing injury or internal injury"
"S75909S","234","Crushing injury or internal injury"
"S75911A","234","Crushing injury or internal injury"
"S75911D","234","Crushing injury or internal injury"
"S75911S","234","Crushing injury or internal injury"
"S75912A","234","Crushing injury or internal injury"
"S75912D","234","Crushing injury or internal injury"
"S75912S","234","Crushing injury or internal injury"
"S75919A","234","Crushing injury or internal injury"
"S75919D","234","Crushing injury or internal injury"
"S75919S","234","Crushing injury or internal injury"
"S75991A","234","Crushing injury or internal injury"
"S75991D","234","Crushing injury or internal injury"
"S75991S","234","Crushing injury or internal injury"
"S75992A","234","Crushing injury or internal injury"
"S75992D","234","Crushing injury or internal injury"
"S75992S","234","Crushing injury or internal injury"
"S75999A","234","Crushing injury or internal injury"
"S75999D","234","Crushing injury or internal injury"
"S75999S","234","Crushing injury or internal injury"
"S7700XA","234","Crushing injury or internal injury"
"S7700XD","234","Crushing injury or internal injury"
"S7700XS","234","Crushing injury or internal injury"
"S7701XA","234","Crushing injury or internal injury"
"S7701XD","234","Crushing injury or internal injury"
"S7701XS","234","Crushing injury or internal injury"
"S7702XA","234","Crushing injury or internal injury"
"S7702XD","234","Crushing injury or internal injury"
"S7702XS","234","Crushing injury or internal injury"
"S7710XA","234","Crushing injury or internal injury"
"S7710XD","234","Crushing injury or internal injury"
"S7710XS","234","Crushing injury or internal injury"
"S7711XA","234","Crushing injury or internal injury"
"S7711XD","234","Crushing injury or internal injury"
"S7711XS","234","Crushing injury or internal injury"
"S7712XA","234","Crushing injury or internal injury"
"S7712XD","234","Crushing injury or internal injury"
"S7712XS","234","Crushing injury or internal injury"
